date,trap_N,family,plot,first_order,second_order,agb,forestquality,subplot,census,plt_sub_cen
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-02-23,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P1,E_E-210_P1
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-10-31,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2011-11-13,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P2,E_E-210_P2
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,210,Staphylinidae,E,210,649,0.6769879168,Very poor,E-210,P3,E_E-210_P3
2012-06-15,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Clambidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Erotylidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Scirtidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2012-06-15,211,Silvanidae,E,211,650,2.3812928953599997,Okay,E-211,P3,E_E-211_P3
2011-11-13,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P2,E_E-211_P2
2011-11-13,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P2,E_E-211_P2
2011-11-13,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P2,E_E-211_P2
2011-11-13,211,Coccinelidae,E,211,650,2.3812928953599997,Okay,E-211,P2,E_E-211_P2
2011-02-23,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Corylophidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Curculionidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Tenebrionidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Scarabaeidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Corylophidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Elateridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Carabidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Silvanidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Ptilidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Ptilidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Ptilidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Biphyllidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leptodiridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leptodiridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leptodiridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leptodiridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leptodiridae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Leiodidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
2011-02-23,211,Staphylinidae,E,211,650,2.3812928953599997,Okay,E-211,P1,E_E-211_P1
